date,id,value,wm_yr_wk,weekday,wday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI,store_id,item_id,sell_price,cat_id,dept_id,state_id,week,day,quarter
18-06-2016,HOUSEHOLD_1_462_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_462,2.36,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_462_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_462,2.36,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_463_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_463,2.98,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_463_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_463,2.98,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_464_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_464,9.47,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_464_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_464,9.47,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_465_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_465,0.97,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_465_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_465,0.97,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_466_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_466,3.96,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_466_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_466,3.96,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_467_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_467,11.98,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_467_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_467,11.98,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_468_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_468,4.98,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_468_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_468,4.98,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_469_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_469,17.97,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_469_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_469,17.97,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_470_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_470,2.98,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_470_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_470,2.98,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_471_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_471,2.74,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_471_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_471,2.74,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_472_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_472,4.82,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_472_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_472,4.82,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_473_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_473,2.36,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_473_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_473,2.36,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_474_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_474,0.97,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_474_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_474,0.97,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_475_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_475,2.67,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_475_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_475,2.67,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_476_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_476,4.84,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_476_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_476,4.84,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_477_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_477,13.48,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_477_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_477,13.48,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_478_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_478,2.67,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_478_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_478,2.67,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_479_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_479,7.56,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_479_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_479,7.56,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_480_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_480,2.73,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_480_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_480,2.73,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_481_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_481,4.94,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_481_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_481,4.94,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_482_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_482,2.96,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_482_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_482,2.96,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_483_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_483,4.54,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_483_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_483,4.54,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_484_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_484,9.97,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_484_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_484,9.97,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_485_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_485,2.97,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_485_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_485,2.97,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_486_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_486,18.95,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_486_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_486,18.95,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_487_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_487,1.84,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_487_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_487,1.84,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_488_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_488,9.98,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_488_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_488,9.98,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_489_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_489,9.97,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_489_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_489,9.97,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_490_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_490,12.97,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_490_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_490,12.97,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_491_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_491,6.42,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_491_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_491,6.42,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_492_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_492,3.96,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_492_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_492,3.96,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_493_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_493,2.87,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_493_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_493,2.87,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_494_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_494,7.97,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_494_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_494,7.97,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_495_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_495,2.74,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_495_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_495,2.74,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_496_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_496,7.93,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_496_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_496,7.93,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_497_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_497,15.46,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_497_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_497,15.46,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_498_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_498,3.28,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_498_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_498,3.28,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_499_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_499,3.88,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_499_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_499,3.88,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_500_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_500,4.44,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_500_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_500,4.44,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_501_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_501,3.96,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_501_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_501,3.96,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_502_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_502,4.23,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_502_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_502,4.23,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_503_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_503,1.28,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_503_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_503,1.28,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_504_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_504,3.38,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_504_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_504,3.38,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_505_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_505,2.47,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_505_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_505,2.47,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_506_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_506,3.88,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_506_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_506,3.88,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_507_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_507,1.77,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_507_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_507,1.77,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_508_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_508,4.88,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_508_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_508,4.88,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_509_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_509,3.17,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_509_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_509,3.17,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_510_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_510,4.94,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_510_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_510,4.94,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_511_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_511,5.96,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_511_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_511,5.96,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_512_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_512,1.87,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_512_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_512,1.87,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_513_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_513,9.97,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_513_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_513,9.97,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_514_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_514,3.97,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_514_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_514,3.97,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_515_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_515,2.47,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_515_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_515,2.47,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_516_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_516,1.94,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_516_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_516,1.94,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_517_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_517,0.88,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_517_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_517,0.88,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_518_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_518,6.97,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_518_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_518,6.97,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_519_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_519,4.88,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_519_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_519,4.88,HOUSEHOLD,1,WI,24,19,2
18-06-2016,HOUSEHOLD_1_520_WI_3_validation,0,11621,Saturday,1,6,2016,unknown,unknown,unknown,unknown,0,0,0,WI_3,HOUSEHOLD_1_520,5.48,HOUSEHOLD,1,WI,24,18,2
19-06-2016,HOUSEHOLD_1_520_WI_3_validation,0,11621,Sunday,2,6,2016,NBAFinalsEnd,Sporting,Father's day,Cultural,0,0,0,WI_3,HOUSEHOLD_1_520,5.48,HOUSEHOLD,1,WI,24,19,2
